retn_code,usda_fdgrp,retn_desc,nutr_no,tagname,cooking_method,retention_factor_pct,source_date
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",301,CA,simmered,100,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",303,FE,simmered,100,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",304,MG,simmered,100,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",305,P,simmered,100,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",306,K,simmered,100,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",307,NA,simmered,100,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",309,ZN,simmered,100,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",312,CU,simmered,100,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",401,VITC,simmered,80,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",404,THIA,simmered,55,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",405,RIBF,simmered,90,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",406,NIA,simmered,95,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",415,VITB6A,simmered,65,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",417,FOL,simmered,70,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",431,FOLAC,simmered,70,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",432,FOLFD,simmered,70,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",421,CHOLN,simmered,100,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",418,VITB12,simmered,75,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",318,,simmered,80,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",392,VITA_RAE,simmered,80,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",221,ALC,simmered,100,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",321,CARTB,simmered,80,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",322,CARTA,simmered,80,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",334,CRYPXB,simmered,80,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",337,LYCPN,simmered,80,09/1975
1402,10,"PORK,FRSH,GROUND,BRWN,SIMMRD,W/DRIP",338,,simmered,80,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",301,CA,simmered,100,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",303,FE,simmered,100,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",304,MG,simmered,100,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",305,P,simmered,100,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",306,K,simmered,100,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",307,NA,simmered,100,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",309,ZN,simmered,100,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",312,CU,simmered,100,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",401,VITC,simmered,80,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",404,THIA,simmered,55,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",405,RIBF,simmered,90,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",406,NIA,simmered,95,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",415,VITB6A,simmered,65,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",417,FOL,simmered,70,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",431,FOLAC,simmered,70,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",432,FOLFD,simmered,70,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",421,CHOLN,simmered,90,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",418,VITB12,simmered,75,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",318,,simmered,80,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",392,VITA_RAE,simmered,80,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",221,ALC,simmered,100,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",321,CARTB,simmered,80,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",322,CARTA,simmered,80,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",334,CRYPXB,simmered,80,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",337,LYCPN,simmered,80,09/1975
1406,10,"PORK,FRSH,GROUND,SIMMERED,W/DRIPPNG",338,,simmered,80,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",301,CA,simmered,80,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",303,FE,simmered,100,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",304,MG,simmered,65,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",305,P,simmered,65,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",306,K,simmered,75,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",307,NA,simmered,70,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",309,ZN,simmered,100,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",312,CU,simmered,100,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",401,VITC,simmered,75,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",404,THIA,simmered,40,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",405,RIBF,simmered,75,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",406,NIA,simmered,80,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",415,VITB6A,simmered,50,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",417,FOL,simmered,65,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",431,FOLAC,simmered,65,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",432,FOLFD,simmered,65,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",421,CHOLN,simmered,90,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",418,VITB12,simmered,60,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",318,,simmered,75,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",392,VITA_RAE,simmered,75,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",221,ALC,simmered,100,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",321,CARTB,simmered,75,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",322,CARTA,simmered,75,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",334,CRYPXB,simmered,75,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",337,LYCPN,simmered,75,09/1975
1405,10,"PORK,FRSH,GROUND,SIMMERED,WO/DRIP",338,,simmered,75,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",301,CA,broiled,85,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",303,FE,broiled,65,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",304,MG,broiled,75,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",305,P,broiled,75,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",306,K,broiled,85,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",307,NA,broiled,75,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",309,ZN,broiled,75,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",312,CU,broiled,95,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",401,VITC,broiled,50,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",404,THIA,broiled,65,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",405,RIBF,broiled,75,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",406,NIA,broiled,75,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",415,VITB6A,broiled,60,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",417,FOL,broiled,30,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",431,FOLAC,broiled,30,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",432,FOLFD,broiled,30,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",421,CHOLN,broiled,95,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",418,VITB12,broiled,70,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",318,,broiled,75,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",392,VITA_RAE,broiled,75,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",221,ALC,broiled,100,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",321,CARTB,broiled,75,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",322,CARTA,broiled,75,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",334,CRYPXB,broiled,75,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",337,LYCPN,broiled,75,09/1975
1707,10,"SAUSAGE,RAW,PORK,OTHER,BROILED",338,,broiled,75,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",301,CA,cooked,100,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",303,FE,cooked,100,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",304,MG,cooked,100,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",305,P,cooked,100,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",306,K,cooked,100,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",307,NA,cooked,100,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",309,ZN,cooked,100,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",312,CU,cooked,100,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",401,VITC,cooked,70,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",404,THIA,cooked,80,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",405,RIBF,cooked,90,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",406,NIA,cooked,90,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",415,VITB6A,cooked,85,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",417,FOL,cooked,50,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",431,FOLAC,cooked,50,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",432,FOLFD,cooked,50,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",421,CHOLN,cooked,95,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",418,VITB12,cooked,85,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",318,,cooked,80,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",392,VITA_RAE,cooked,85,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",221,ALC,cooked,100,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",321,CARTB,cooked,80,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",322,CARTA,cooked,80,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",334,CRYPXB,cooked,80,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",337,LYCPN,cooked,80,09/1975
1706,10,"SAUSAGE,RAW,PORK,OTHER,CKD,W/DRIP",338,,cooked,80,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",301,CA,cooked,85,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",303,FE,cooked,65,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",304,MG,cooked,75,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",305,P,cooked,75,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",306,K,cooked,85,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",307,NA,cooked,75,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",309,ZN,cooked,75,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",312,CU,cooked,95,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",401,VITC,cooked,50,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",404,THIA,cooked,65,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",405,RIBF,cooked,75,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",406,NIA,cooked,75,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",415,VITB6A,cooked,60,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",417,FOL,cooked,30,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",431,FOLAC,cooked,30,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",432,FOLFD,cooked,30,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",421,CHOLN,cooked,95,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",418,VITB12,cooked,70,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",318,,cooked,75,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",392,VITA_RAE,cooked,75,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",221,ALC,cooked,100,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",321,CARTB,cooked,75,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",322,CARTA,cooked,75,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",334,CRYPXB,cooked,75,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",337,LYCPN,cooked,75,09/1975
1705,10,"SAUSAGE,RAW,PORK,OTHER,CKD,WO/DRIP",338,,cooked,75,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",301,CA,fried,85,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",303,FE,fried,65,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",304,MG,fried,75,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",305,P,fried,75,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",306,K,fried,85,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",307,NA,fried,75,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",309,ZN,fried,75,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",312,CU,fried,95,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",401,VITC,fried,50,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",404,THIA,fried,65,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",405,RIBF,fried,75,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",406,NIA,fried,75,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",415,VITB6A,fried,60,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",417,FOL,fried,30,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",431,FOLAC,fried,30,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",432,FOLFD,fried,30,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",421,CHOLN,fried,95,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",418,VITB12,fried,70,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",318,,fried,75,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",392,VITA_RAE,fried,75,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",221,ALC,fried,100,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",321,CARTB,fried,75,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",322,CARTA,fried,75,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",334,CRYPXB,fried,75,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",337,LYCPN,fried,75,09/1975
1709,10,"SAUSAGE,RAW,PORK,OTHER,SAUTEED",338,,fried,75,09/1975
1712,10,"SAUSAGE,REHEATED",301,CA,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",303,FE,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",304,MG,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",305,P,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",306,K,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",307,NA,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",309,ZN,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",312,CU,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",401,VITC,reheated,95,09/1975
1712,10,"SAUSAGE,REHEATED",404,THIA,reheated,95,09/1975
1712,10,"SAUSAGE,REHEATED",405,RIBF,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",406,NIA,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",415,VITB6A,reheated,95,09/1975
1712,10,"SAUSAGE,REHEATED",417,FOL,reheated,95,09/1975
1712,10,"SAUSAGE,REHEATED",431,FOLAC,reheated,95,09/1975
1712,10,"SAUSAGE,REHEATED",432,FOLFD,reheated,95,09/1975
1712,10,"SAUSAGE,REHEATED",421,CHOLN,reheated,95,09/1975
1712,10,"SAUSAGE,REHEATED",418,VITB12,reheated,95,09/1975
1712,10,"SAUSAGE,REHEATED",318,,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",392,VITA_RAE,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",221,ALC,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",321,CARTB,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",322,CARTA,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",334,CRYPXB,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",337,LYCPN,reheated,100,09/1975
1712,10,"SAUSAGE,REHEATED",338,,reheated,100,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",301,CA,broiled,100,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",303,FE,broiled,100,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",304,MG,broiled,95,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",305,P,broiled,95,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",306,K,broiled,95,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",307,NA,broiled,95,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",309,ZN,broiled,100,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",312,CU,broiled,100,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",401,VITC,broiled,90,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",404,THIA,broiled,95,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",405,RIBF,broiled,100,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",406,NIA,broiled,90,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",415,VITB6A,broiled,90,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",417,FOL,broiled,90,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",431,FOLAC,broiled,90,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",432,FOLFD,broiled,90,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",421,CHOLN,broiled,100,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",418,VITB12,broiled,95,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",318,,broiled,85,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",392,VITA_RAE,broiled,85,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",221,ALC,broiled,100,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",321,CARTB,broiled,85,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",322,CARTA,broiled,85,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",334,CRYPXB,broiled,85,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",337,LYCPN,broiled,85,09/1975
1657,10,"SAUSAGE,RTE,FRANKS,ETC,BROILED",338,,broiled,85,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",301,CA,cooked,100,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",303,FE,cooked,100,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",304,MG,cooked,100,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",305,P,cooked,100,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",306,K,cooked,100,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",307,NA,cooked,100,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",309,ZN,cooked,100,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",312,CU,cooked,100,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",401,VITC,cooked,90,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",404,THIA,cooked,95,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",405,RIBF,cooked,100,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",406,NIA,cooked,100,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",415,VITB6A,cooked,90,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",417,FOL,cooked,95,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",431,FOLAC,cooked,95,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",432,FOLFD,cooked,95,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",421,CHOLN,cooked,100,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",418,VITB12,cooked,95,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",318,,cooked,95,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",392,VITA_RAE,cooked,95,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",221,ALC,cooked,100,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",321,CARTB,cooked,95,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",322,CARTA,cooked,95,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",334,CRYPXB,cooked,95,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",337,LYCPN,cooked,95,09/1975
1655,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,W/DRIP",338,,cooked,95,09/1975
1654,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,WO/DRIP",301,CA,cooked,100,09/1975
1654,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,WO/DRIP",303,FE,cooked,100,09/1975
1654,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,WO/DRIP",304,MG,cooked,95,09/1975
1654,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,WO/DRIP",305,P,cooked,95,09/1975
1654,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,WO/DRIP",306,K,cooked,95,09/1975
1654,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,WO/DRIP",307,NA,cooked,95,09/1975
1654,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,WO/DRIP",309,ZN,cooked,100,09/1975
1654,10,"SAUSAGE,RTE,FRANKS,ETC,CKD,WO/DRIP",312,CU,cooked,100,09/1975
